on_train_batch_start/active.all.allocated,on_train_batch_start/active.all.current,on_train_batch_start/active.all.freed,on_train_batch_start/active.all.peak,on_train_batch_start/active.large_pool.allocated,on_train_batch_start/active.large_pool.current,on_train_batch_start/active.large_pool.freed,on_train_batch_start/active.large_pool.peak,on_train_batch_start/active.small_pool.allocated,on_train_batch_start/active.small_pool.current,on_train_batch_start/active.small_pool.freed,on_train_batch_start/active.small_pool.peak,on_train_batch_start/active_bytes.all.allocated,on_train_batch_start/active_bytes.all.current,on_train_batch_start/active_bytes.all.freed,on_train_batch_start/active_bytes.all.peak,on_train_batch_start/active_bytes.large_pool.allocated,on_train_batch_start/active_bytes.large_pool.current,on_train_batch_start/active_bytes.large_pool.freed,on_train_batch_start/active_bytes.large_pool.peak,on_train_batch_start/active_bytes.small_pool.allocated,on_train_batch_start/active_bytes.small_pool.current,on_train_batch_start/active_bytes.small_pool.freed,on_train_batch_start/active_bytes.small_pool.peak,on_train_batch_start/allocated_bytes.all.allocated,on_train_batch_start/allocated_bytes.all.current,on_train_batch_start/allocated_bytes.all.freed,on_train_batch_start/allocated_bytes.all.peak,on_train_batch_start/allocated_bytes.large_pool.allocated,on_train_batch_start/allocated_bytes.large_pool.current,on_train_batch_start/allocated_bytes.large_pool.freed,on_train_batch_start/allocated_bytes.large_pool.peak,on_train_batch_start/allocated_bytes.small_pool.allocated,on_train_batch_start/allocated_bytes.small_pool.current,on_train_batch_start/allocated_bytes.small_pool.freed,on_train_batch_start/allocated_bytes.small_pool.peak,on_train_batch_start/allocation.all.allocated,on_train_batch_start/allocation.all.current,on_train_batch_start/allocation.all.freed,on_train_batch_start/allocation.all.peak,on_train_batch_start/allocation.large_pool.allocated,on_train_batch_start/allocation.large_pool.current,on_train_batch_start/allocation.large_pool.freed,on_train_batch_start/allocation.large_pool.peak,on_train_batch_start/allocation.small_pool.allocated,on_train_batch_start/allocation.small_pool.current,on_train_batch_start/allocation.small_pool.freed,on_train_batch_start/allocation.small_pool.peak,on_train_batch_start/inactive_split.all.allocated,on_train_batch_start/inactive_split.all.current,on_train_batch_start/inactive_split.all.freed,on_train_batch_start/inactive_split.all.peak,on_train_batch_start/inactive_split.large_pool.allocated,on_train_batch_start/inactive_split.large_pool.current,on_train_batch_start/inactive_split.large_pool.freed,on_train_batch_start/inactive_split.large_pool.peak,on_train_batch_start/inactive_split.small_pool.allocated,on_train_batch_start/inactive_split.small_pool.current,on_train_batch_start/inactive_split.small_pool.freed,on_train_batch_start/inactive_split.small_pool.peak,on_train_batch_start/inactive_split_bytes.all.allocated,on_train_batch_start/inactive_split_bytes.all.current,on_train_batch_start/inactive_split_bytes.all.freed,on_train_batch_start/inactive_split_bytes.all.peak,on_train_batch_start/inactive_split_bytes.large_pool.allocated,on_train_batch_start/inactive_split_bytes.large_pool.current,on_train_batch_start/inactive_split_bytes.large_pool.freed,on_train_batch_start/inactive_split_bytes.large_pool.peak,on_train_batch_start/inactive_split_bytes.small_pool.allocated,on_train_batch_start/inactive_split_bytes.small_pool.current,on_train_batch_start/inactive_split_bytes.small_pool.freed,on_train_batch_start/inactive_split_bytes.small_pool.peak,on_train_batch_start/max_split_size,on_train_batch_start/num_alloc_retries,on_train_batch_start/num_ooms,on_train_batch_start/oversize_allocations.allocated,on_train_batch_start/oversize_allocations.current,on_train_batch_start/oversize_allocations.freed,on_train_batch_start/oversize_allocations.peak,on_train_batch_start/oversize_segments.allocated,on_train_batch_start/oversize_segments.current,on_train_batch_start/oversize_segments.freed,on_train_batch_start/oversize_segments.peak,on_train_batch_start/reserved_bytes.all.allocated,on_train_batch_start/reserved_bytes.all.current,on_train_batch_start/reserved_bytes.all.freed,on_train_batch_start/reserved_bytes.all.peak,on_train_batch_start/reserved_bytes.large_pool.allocated,on_train_batch_start/reserved_bytes.large_pool.current,on_train_batch_start/reserved_bytes.large_pool.freed,on_train_batch_start/reserved_bytes.large_pool.peak,on_train_batch_start/reserved_bytes.small_pool.allocated,on_train_batch_start/reserved_bytes.small_pool.current,on_train_batch_start/reserved_bytes.small_pool.freed,on_train_batch_start/reserved_bytes.small_pool.peak,on_train_batch_start/segment.all.allocated,on_train_batch_start/segment.all.current,on_train_batch_start/segment.all.freed,on_train_batch_start/segment.all.peak,on_train_batch_start/segment.large_pool.allocated,on_train_batch_start/segment.large_pool.current,on_train_batch_start/segment.large_pool.freed,on_train_batch_start/segment.large_pool.peak,on_train_batch_start/segment.small_pool.allocated,on_train_batch_start/segment.small_pool.current,on_train_batch_start/segment.small_pool.freed,on_train_batch_start/segment.small_pool.peak,step,on_train_batch_end/active.all.allocated,on_train_batch_end/active.all.current,on_train_batch_end/active.all.freed,on_train_batch_end/active.all.peak,on_train_batch_end/active.large_pool.allocated,on_train_batch_end/active.large_pool.current,on_train_batch_end/active.large_pool.freed,on_train_batch_end/active.large_pool.peak,on_train_batch_end/active.small_pool.allocated,on_train_batch_end/active.small_pool.current,on_train_batch_end/active.small_pool.freed,on_train_batch_end/active.small_pool.peak,on_train_batch_end/active_bytes.all.allocated,on_train_batch_end/active_bytes.all.current,on_train_batch_end/active_bytes.all.freed,on_train_batch_end/active_bytes.all.peak,on_train_batch_end/active_bytes.large_pool.allocated,on_train_batch_end/active_bytes.large_pool.current,on_train_batch_end/active_bytes.large_pool.freed,on_train_batch_end/active_bytes.large_pool.peak,on_train_batch_end/active_bytes.small_pool.allocated,on_train_batch_end/active_bytes.small_pool.current,on_train_batch_end/active_bytes.small_pool.freed,on_train_batch_end/active_bytes.small_pool.peak,on_train_batch_end/allocated_bytes.all.allocated,on_train_batch_end/allocated_bytes.all.current,on_train_batch_end/allocated_bytes.all.freed,on_train_batch_end/allocated_bytes.all.peak,on_train_batch_end/allocated_bytes.large_pool.allocated,on_train_batch_end/allocated_bytes.large_pool.current,on_train_batch_end/allocated_bytes.large_pool.freed,on_train_batch_end/allocated_bytes.large_pool.peak,on_train_batch_end/allocated_bytes.small_pool.allocated,on_train_batch_end/allocated_bytes.small_pool.current,on_train_batch_end/allocated_bytes.small_pool.freed,on_train_batch_end/allocated_bytes.small_pool.peak,on_train_batch_end/allocation.all.allocated,on_train_batch_end/allocation.all.current,on_train_batch_end/allocation.all.freed,on_train_batch_end/allocation.all.peak,on_train_batch_end/allocation.large_pool.allocated,on_train_batch_end/allocation.large_pool.current,on_train_batch_end/allocation.large_pool.freed,on_train_batch_end/allocation.large_pool.peak,on_train_batch_end/allocation.small_pool.allocated,on_train_batch_end/allocation.small_pool.current,on_train_batch_end/allocation.small_pool.freed,on_train_batch_end/allocation.small_pool.peak,on_train_batch_end/inactive_split.all.allocated,on_train_batch_end/inactive_split.all.current,on_train_batch_end/inactive_split.all.freed,on_train_batch_end/inactive_split.all.peak,on_train_batch_end/inactive_split.large_pool.allocated,on_train_batch_end/inactive_split.large_pool.current,on_train_batch_end/inactive_split.large_pool.freed,on_train_batch_end/inactive_split.large_pool.peak,on_train_batch_end/inactive_split.small_pool.allocated,on_train_batch_end/inactive_split.small_pool.current,on_train_batch_end/inactive_split.small_pool.freed,on_train_batch_end/inactive_split.small_pool.peak,on_train_batch_end/inactive_split_bytes.all.allocated,on_train_batch_end/inactive_split_bytes.all.current,on_train_batch_end/inactive_split_bytes.all.freed,on_train_batch_end/inactive_split_bytes.all.peak,on_train_batch_end/inactive_split_bytes.large_pool.allocated,on_train_batch_end/inactive_split_bytes.large_pool.current,on_train_batch_end/inactive_split_bytes.large_pool.freed,on_train_batch_end/inactive_split_bytes.large_pool.peak,on_train_batch_end/inactive_split_bytes.small_pool.allocated,on_train_batch_end/inactive_split_bytes.small_pool.current,on_train_batch_end/inactive_split_bytes.small_pool.freed,on_train_batch_end/inactive_split_bytes.small_pool.peak,on_train_batch_end/max_split_size,on_train_batch_end/num_alloc_retries,on_train_batch_end/num_ooms,on_train_batch_end/oversize_allocations.allocated,on_train_batch_end/oversize_allocations.current,on_train_batch_end/oversize_allocations.freed,on_train_batch_end/oversize_allocations.peak,on_train_batch_end/oversize_segments.allocated,on_train_batch_end/oversize_segments.current,on_train_batch_end/oversize_segments.freed,on_train_batch_end/oversize_segments.peak,on_train_batch_end/reserved_bytes.all.allocated,on_train_batch_end/reserved_bytes.all.current,on_train_batch_end/reserved_bytes.all.freed,on_train_batch_end/reserved_bytes.all.peak,on_train_batch_end/reserved_bytes.large_pool.allocated,on_train_batch_end/reserved_bytes.large_pool.current,on_train_batch_end/reserved_bytes.large_pool.freed,on_train_batch_end/reserved_bytes.large_pool.peak,on_train_batch_end/reserved_bytes.small_pool.allocated,on_train_batch_end/reserved_bytes.small_pool.current,on_train_batch_end/reserved_bytes.small_pool.freed,on_train_batch_end/reserved_bytes.small_pool.peak,on_train_batch_end/segment.all.allocated,on_train_batch_end/segment.all.current,on_train_batch_end/segment.all.freed,on_train_batch_end/segment.all.peak,on_train_batch_end/segment.large_pool.allocated,on_train_batch_end/segment.large_pool.current,on_train_batch_end/segment.large_pool.freed,on_train_batch_end/segment.large_pool.peak,on_train_batch_end/segment.small_pool.allocated,on_train_batch_end/segment.small_pool.current,on_train_batch_end/segment.small_pool.freed,on_train_batch_end/segment.small_pool.peak,train_mseloss,learning_rate,epoch,val_mseloss
59540,132,59408,174,7927,2,7925,9,51613,130,51483,165,1022167645184,144875520,1022022769664,2008458240,1017958321664,135398912,1017822922752,2000236544,4209323520,9476608,4199846912,16338432,1022167645184,144875520,1022022769664,2008458240,1017958321664,135398912,1017822922752,2000236544,4209323520,9476608,4199846912,16338432,59540,132,59408,174,7927,2,7925,9,51613,130,51483,165,28890,10,28880,20,3006,1,3005,8,25884,9,25875,17,768172742656,14508032,768158234624,1094656512,762660830720,13498880,762647331840,1092254720,5511911936,1009152,5510902784,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,59994,133,59861,174,7987,2,7985,9,52007,131,51876,165,1029956644352,144876032,1029811768320,2008458240,1025714545664,135398912,1025579146752,2000236544,4242098688,9477120,4232621568,16338432,1029956644352,144876032,1029811768320,2008458240,1025714545664,135398912,1025579146752,2000236544,4242098688,9477120,4232621568,16338432,59994,133,59861,174,7987,2,7985,9,52007,131,51876,165,29122,11,29111,20,3029,1,3028,8,26093,10,26083,17,774108553216,14507520,774094045696,1094656512,768553586688,13498880,768540087808,1092254720,5554966528,1008640,5553957888,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,,,,
60002,133,59869,174,7988,2,7986,9,52014,131,51883,165,1030091127296,144876032,1029946251264,2008458240,1025848763392,135398912,1025713364480,2000236544,4242363904,9477120,4232886784,16338432,1030091127296,144876032,1029946251264,2008458240,1025848763392,135398912,1025713364480,2000236544,4242363904,9477120,4232886784,16338432,60002,133,59869,174,7988,2,7986,9,52014,131,51883,165,29127,11,29116,20,3029,1,3028,8,26098,10,26088,17,774108818432,14507520,774094310912,1094656512,768553586688,13498880,768540087808,1092254720,5555231744,1008640,5554223104,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,60456,134,60322,174,8048,2,8046,9,52408,132,52276,165,1037880126464,144876544,1037735249920,2008458240,1033604987392,135398912,1033469588480,2000236544,4275139072,9477632,4265661440,16338944,1037880126464,144876544,1037735249920,2008458240,1033604987392,135398912,1033469588480,2000236544,4275139072,9477632,4265661440,16338944,60456,134,60322,174,8048,2,8046,9,52408,132,52276,165,29325,10,29315,20,3052,1,3051,8,26273,9,26264,17,780044628992,14507008,780030121984,1094656512,774446342656,13498880,774432843776,1092254720,5598286336,1008128,5597278208,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,,,,
60464,134,60330,174,8049,2,8047,9,52415,132,52283,165,1038014609408,144876544,1037869732864,2008458240,1033739205120,135398912,1033603806208,2000236544,4275404288,9477632,4265926656,16338944,1038014609408,144876544,1037869732864,2008458240,1033739205120,135398912,1033603806208,2000236544,4275404288,9477632,4265926656,16338944,60464,134,60330,174,8049,2,8047,9,52415,132,52283,165,29330,10,29320,20,3052,1,3051,8,26278,9,26269,17,780044894208,14507008,780030387200,1094656512,774446342656,13498880,774432843776,1092254720,5598551552,1008128,5597543424,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,60918,135,60783,175,8109,2,8107,9,52809,133,52676,166,1045803608576,144877056,1045658731520,2008458240,1041495429120,135398912,1041360030208,2000236544,4308179456,9478144,4298701312,16339456,1045803608576,144877056,1045658731520,2008458240,1041495429120,135398912,1041360030208,2000236544,4308179456,9478144,4298701312,16339456,60918,135,60783,175,8109,2,8107,9,52809,133,52676,166,29565,11,29554,20,3075,1,3074,8,26490,10,26480,17,785980704768,14506496,785966198272,1094656512,780339098624,13498880,780325599744,1092254720,5641606144,1007616,5640598528,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,,,,
60926,135,60791,175,8110,2,8108,9,52816,133,52683,166,1045904471552,111257088,1045793214464,2008458240,1041596092416,101844480,1041494247936,2000236544,4308379136,9412608,4298966528,16339456,1045904471552,111257088,1045793214464,2008458240,1041596092416,101844480,1041494247936,2000236544,4308379136,9412608,4298966528,16339456,60926,135,60791,175,8110,2,8108,9,52816,133,52683,166,29572,13,29559,20,3076,2,3074,8,26496,11,26485,17,785989358592,22960640,785966397952,1094656512,780347487232,21887488,780325599744,1092254720,5641871360,1073152,5640798208,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,61378,136,61242,176,8169,2,8167,9,53209,134,53075,167,1051753147392,111257600,1051641889792,2008458240,1047416819200,101844480,1047314974720,2000236544,4336328192,9413120,4326915072,16339456,1051753147392,111257600,1051641889792,2008458240,1047416819200,101844480,1047314974720,2000236544,4336328192,9413120,4326915072,16339456,61378,136,61242,176,8169,2,8167,9,53209,134,53075,167,29751,13,29738,20,3096,2,3094,8,26655,11,26644,17,791949215744,22960128,791926255616,1094656512,786270891520,21887488,786249004032,1092254720,5678324224,1072640,5677251584,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6778863668441772,9.999999747378752e-05,5,
61404,114,61290,176,8170,2,8168,9,53234,112,53122,167,1051887639552,144866304,1051742773248,2008458240,1047551036928,135398912,1047415638016,2000236544,4336602624,9467392,4327135232,16339456,1051887639552,144866304,1051742773248,2008458240,1047551036928,135398912,1047415638016,2000236544,4336602624,9467392,4327135232,16339456,61404,114,61290,176,8170,2,8168,9,53234,112,53122,167,29774,9,29765,20,3096,1,3095,8,26678,8,26670,17,791949435904,14517248,791934918656,1094656512,786270891520,13498880,786257392640,1092254720,5678544384,1018368,5677526016,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,61860,115,61745,176,8230,2,8228,9,53630,113,53517,167,1059676639744,144866816,1059531772928,2008458240,1055307260928,135398912,1055171862016,2000236544,4369378816,9467904,4359910912,16339456,1059676639744,144866816,1059531772928,2008458240,1055307260928,135398912,1055171862016,2000236544,4369378816,9467904,4359910912,16339456,61860,115,61745,176,8230,2,8228,9,53630,113,53517,167,30013,10,30003,20,3119,1,3118,8,26894,9,26885,17,797885247488,14516736,797870730752,1094656512,792163647488,13498880,792150148608,1092254720,5721600000,1017856,5720582144,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,,,,
61868,115,61753,176,8231,2,8229,9,53637,113,53524,167,1059811122688,144866816,1059666255872,2008458240,1055441478656,135398912,1055306079744,2000236544,4369644032,9467904,4360176128,16339456,1059811122688,144866816,1059666255872,2008458240,1055441478656,135398912,1055306079744,2000236544,4369644032,9467904,4360176128,16339456,61868,115,61753,176,8231,2,8229,9,53637,113,53524,167,30019,10,30009,20,3119,1,3118,8,26900,9,26891,17,797885512704,14516736,797870995968,1094656512,792163647488,13498880,792150148608,1092254720,5721865216,1017856,5720847360,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,62322,116,62206,176,8291,2,8289,9,54031,114,53917,167,1067600121856,144867328,1067455254528,2008458240,1063197702656,135398912,1063062303744,2000236544,4402419200,9468416,4392950784,16339456,1067600121856,144867328,1067455254528,2008458240,1063197702656,135398912,1063062303744,2000236544,4402419200,9468416,4392950784,16339456,62322,116,62206,176,8291,2,8289,9,54031,114,53917,167,30227,10,30217,20,3142,1,3141,8,27085,9,27076,17,803821323264,14516224,803806807040,1094656512,798056403456,13498880,798042904576,1092254720,5764919808,1017344,5763902464,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,,,,
62330,116,62214,176,8292,2,8290,9,54038,114,53924,167,1067734604800,144867328,1067589737472,2008458240,1063331920384,135398912,1063196521472,2000236544,4402684416,9468416,4393216000,16339456,1067734604800,144867328,1067589737472,2008458240,1063331920384,135398912,1063196521472,2000236544,4402684416,9468416,4393216000,16339456,62330,116,62214,176,8292,2,8290,9,54038,114,53924,167,30232,9,30223,20,3142,1,3141,8,27090,8,27082,17,803821588480,14516224,803807072256,1094656512,798056403456,13498880,798042904576,1092254720,5765185024,1017344,5764167680,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,62784,117,62667,176,8352,2,8350,9,54432,115,54317,167,1075523603968,144867840,1075378736128,2008458240,1071088144384,135398912,1070952745472,2000236544,4435459584,9468928,4425990656,16339456,1075523603968,144867840,1075378736128,2008458240,1071088144384,135398912,1070952745472,2000236544,4435459584,9468928,4425990656,16339456,62784,117,62667,176,8352,2,8350,9,54432,115,54317,167,30471,11,30460,20,3165,1,3164,8,27306,10,27296,17,809757399040,14515712,809742883328,1094656512,803949159424,13498880,803935660544,1092254720,5808239616,1016832,5807222784,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,,,,
62792,117,62675,176,8353,2,8351,9,54439,115,54324,167,1075658086912,144867840,1075513219072,2008458240,1071222362112,135398912,1071086963200,2000236544,4435724800,9468928,4426255872,16339456,1075658086912,144867840,1075513219072,2008458240,1071222362112,135398912,1071086963200,2000236544,4435724800,9468928,4426255872,16339456,62792,117,62675,176,8353,2,8351,9,54439,115,54324,167,30478,11,30467,20,3165,1,3164,8,27313,10,27303,17,809757664256,14515712,809743148544,1094656512,803949159424,13498880,803935660544,1092254720,5808504832,1016832,5807488000,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,63246,118,63128,176,8413,2,8411,9,54833,116,54717,167,1083447086080,144868352,1083302217728,2008458240,1078978586112,135398912,1078843187200,2000236544,4468499968,9469440,4459030528,16339456,1083447086080,144868352,1083302217728,2008458240,1078978586112,135398912,1078843187200,2000236544,4468499968,9469440,4459030528,16339456,63246,118,63128,176,8413,2,8411,9,54833,116,54717,167,30699,11,30688,20,3188,1,3187,8,27511,10,27501,17,815693474816,14515200,815678959616,1094656512,809841915392,13498880,809828416512,1092254720,5851559424,1016320,5850543104,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,,,,
63254,118,63136,176,8414,2,8412,9,54840,116,54724,167,1083581569024,144868352,1083436700672,2008458240,1079112803840,135398912,1078977404928,2000236544,4468765184,9469440,4459295744,16339456,1083581569024,144868352,1083436700672,2008458240,1079112803840,135398912,1078977404928,2000236544,4468765184,9469440,4459295744,16339456,63254,118,63136,176,8414,2,8412,9,54840,116,54724,167,30706,11,30695,20,3188,1,3187,8,27518,10,27508,17,815693740032,14515200,815679224832,1094656512,809841915392,13498880,809828416512,1092254720,5851824640,1016320,5850808320,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,63708,119,63589,176,8474,2,8472,9,55234,117,55117,167,1091370568192,144868864,1091225699328,2008458240,1086869027840,135398912,1086733628928,2000236544,4501540352,9469952,4492070400,16339456,1091370568192,144868864,1091225699328,2008458240,1086869027840,135398912,1086733628928,2000236544,4501540352,9469952,4492070400,16339456,63708,119,63589,176,8474,2,8472,9,55234,117,55117,167,30900,9,30891,20,3211,1,3210,8,27689,8,27681,17,821629550592,14514688,821615035904,1094656512,815734671360,13498880,815721172480,1092254720,5894879232,1015808,5893863424,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,,,,
63716,119,63597,176,8475,2,8473,9,55241,117,55124,167,1091505051136,144868864,1091360182272,2008458240,1087003245568,135398912,1086867846656,2000236544,4501805568,9469952,4492335616,16339456,1091505051136,144868864,1091360182272,2008458240,1087003245568,135398912,1086867846656,2000236544,4501805568,9469952,4492335616,16339456,63716,119,63597,176,8475,2,8473,9,55241,117,55124,167,30906,9,30897,20,3211,1,3210,8,27695,8,27687,17,821629815808,14514688,821615301120,1094656512,815734671360,13498880,815721172480,1092254720,5895144448,1015808,5894128640,4935168,-1,0,0,0,0,0,0,0,0,0,0,3040870400,3038773248,2097152,3038773248,3019898880,3019898880,0,3019898880,20971520,18874368,2097152,18874368,18,17,1,17,8,8,0,8,10,9,1,9,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
